0,80,90
108,96,81
75,0,56
104,86,99
68,76,59
77,49,54
63,0,28
65,73,75
60,32,39
67,47,0
30,40,0
46,0,28
0,24,45
34,38,0
188,179,159
142,129,116
5,4,0
88,79,47
0,80,82
124,104,82
63,52,0
0,59,35
0,75,49
40,41,27
42,0,33
71,46,65
0,62,40
84,80,66
104,87,76
92,79,53
0,17,4
43,32,0
31,0,44
42,48,0
0,64,51
0,25,4
21,39,0
55,63,0
0,84,52
64,0,42
0,86,87
115,108,95
56,19,31
49,43,0
0,66,61
68,0,27
88,84,91
34,66,0
0,84,45
28,17,0
18,14,0
66,61,34
148,133,109
19,17,37
128,115,115
0,29,27
33,37,0
116,109,97
128,102,102
32,53,0
91,86,90
83,80,0
83,62,0
0,81,68
85,58,61
0,59,63
0,68,62
0,85,45
148,117,118
54,67,0
125,118,111
58,71,32
67,68,37
0,69,45
117,114,88
16,41,0
153,132,134
126,115,105
0,70,61
9,18,0
39,40,0
104,105,86
55,62,58
148,149,122
110,101,97
0,82,84
0,66,56
0,65,58
3,45,35
23,20,0
14,0,53
98,5,0
127,117,107
0,66,39
4,10,0
100,63,37
42,24,0
81,82,57
81,68,40
80,66,0
109,111,85
39,25,0
50,33,0
90,117,82
0,68,42
166,161,150
85,72,47
49,0,27
41,30,0
0,34,39
74,45,0
0,73,74
65,46,0
0,1,0
52,80,0
0,84,84
0,43,46
0,21,9
0,71,62
0,6,0
77,85,79
0,46,38
44,0,49
99,39,48
133,112,123
84,65,0
0,49,52
0,48,43
40,0,35
40,53,0
0,59,36
77,100,58
51,40,0
41,4,0
0,90,51
0,55,38
44,43,0
73,75,45
143,109,104
23,43,0
57,62,0
49,44,0
11,11,0
86,80,77
55,47,0
59,44,0
91,47,46
68,58,57
0,57,52
62,26,0
14,0,12
60,27,0
65,0,30
68,72,0
52,18,0
67,54,0
98,44,18
31,24,0
148,129,124
0,55,14
43,46,0
32,84,0
51,50,0
68,61,15
41,0,37
63,0,27
103,89,55
0,44,51
43,0,6
148,119,110
144,131,115
116,99,108
81,61,73
96,80,0
0,53,74
69,79,24
18,42,0
0,75,70
0,87,85
119,105,90
117,103,79
35,13,0
131,128,88
84,108,71
66,56,61
94,73,44
71,91,69
42,42,0
93,69,37
92,63,60
0,67,67
97,62,51
0,46,27
30,14,0
101,88,35
32,51,0
134,119,105
0,66,65
129,112,95
0,26,14
0,63,67
0,2,33
0,37,49
49,34,0
155,147,143
0,65,39
44,36,0
44,42,0
114,89,94
134,92,79
17,50,0
99,93,71
90,77,73
60,84,0
34,0,56
74,79,72
88,107,77
0,83,84
143,122,124
0,54,27
82,72,79
93,74,72
2,0,33
10,23,0
91,77,0
0,83,84
153,136,125
67,83,6
127,89,94
19,17,0
129,115,80
105,106,90
45,35,0
0,65,70
78,78,70
165,149,129
69,74,37
83,112,88
67,88,56
85,85,71
0,54,42
90,69,70
131,115,113
0,47,32
123,105,94
63,0,3
0,44,32
39,12,0
25,8,0
89,100,65
82,75,21
0,79,67
150,125,103
56,0,27
155,134,120
0,92,84
17,62,0
37,69,0
45,90,1
0,67,39
105,89,27
67,42,59
125,129,120
0,71,45
119,93,51
57,65,0
0,28,11
81,70,31
132,117,107
121,115,103
65,47,0
16,35,0
33,30,0
0,54,48
116,103,116
65,68,52
0,85,43
45,56,0
55,0,28
75,70,28
55,0,16
0,106,59
0,23,43
88,50,36
74,52,61
7,27,0
60,55,39
74,62,0
50,0,16
71,80,47
55,0,44
54,67,0
57,77,0
0,67,33
0,80,49
64,51,5
0,83,59
126,111,107
114,119,108
91,82,66
132,116,108
93,104,62
18,8,0
126,121,82
27,35,0
70,71,40
128,115,110
11,10,0
126,106,102
67,49,0
32,61,0
22,43,0
84,78,26
0,19,12
148,131,120
80,76,12
82,84,65
122,101,99
0,73,36
97,85,73
85,66,0
8,72,0
48,49,49
71,44,5
67,87,47
56,71,80
55,40,0
0,66,39
33,29,0
119,91,92
0,70,33
0,41,33
34,58,0
96,88,76
52,57,15
128,119,91
68,83,87
107,65,14
0,77,68
152,130,111
0,56,61
128,113,116
38,0,36
94,68,66
93,72,46
36,37,0
76,78,0
84,79,0
75,75,0
96,112,104
21,60,0
65,48,0
0,68,14
109,102,98
0,2,24
0,49,19
75,45,44
23,64,0
59,75,61
84,93,64
91,58,71
70,72,0
0,20,19
116,101,83
94,0,19
133,133,126
0,59,24
123,100,84
79,71,36
41,40,18
0,50,41
0,91,91
167,142,135
65,64,91
127,135,104
61,1,9
46,0,19
0,57,26
159,131,120
69,51,0
54,18,0
118,89,79
120,103,76
196,181,171
60,58,17
0,72,25
168,156,150
0,2,1
106,80,64
72,29,19
0,38,58
80,56,41
110,104,87
144,93,98
104,114,102
151,135,116
149,143,131
47,0,28
0,86,69
49,32,0
53,75,0
118,104,98
137,112,108
59,0,45
12,5,16
76,85,0
42,49,7
119,88,93
15,47,0
59,34,0
57,34,39
117,109,93
0,63,33
154,122,128
129,111,110
21,29,0
130,130,98
101,80,99
52,44,0
29,85,0
0,57,20
0,87,46
58,0,46
9,0,4
0,20,5
126,130,105
121,122,110
51,0,16
94,65,45
43,8,0
120,112,118
0,63,45
16,26,0
62,55,0
125,95,92
54,0,1
159,146,131
119,135,110
43,0,18
159,150,127
149,149,116
0,49,67
50,39,0
118,108,117
91,74,76
95,110,92
0,52,49
48,45,0
124,105,86
42,17,0
94,74,72
64,66,0
0,81,65
29,19,0
0,88,92
71,75,0
0,92,73
100,76,72
0,66,70
58,27,0
65,0,23
52,53,59
114,107,107
96,107,109
0,90,95
50,0,9
0,77,32
31,108,83
96,91,56
18,0,31
65,48,0
85,82,69
0,50,42
66,64,0
111,74,98
0,54,0
7,56,0
12,75,0
0,69,57
41,60,0
98,79,71
137,133,121
124,122,104
0,73,39
120,106,110
55,35,0
0,20,2
81,75,0
30,59,0
52,65,0
104,71,58
134,123,120
54,73,0
79,72,47
78,82,51
49,62,0
83,69,63
20,75,0
22,18,0
153,134,133
76,71,0
72,48,0
86,77,75
17,0,4
114,88,72
40,0,17
77,0,0
130,104,87
0,74,67
155,139,131
47,27,0
45,36,0
29,68,0
113,117,104
62,67,0
63,43,0
0,61,47
53,71,0
43,58,0
70,88,64
118,110,76
98,71,73
0,58,42
0,45,24
50,47,0
68,28,0
53,87,0
116,105,85
78,81,71
129,100,87
60,83,98
0,30,43
62,73,0
28,59,59
0,74,86
108,110,115
96,86,88
41,56,0
101,85,71
46,59,0
115,125,98
62,27,0
104,108,85
62,74,33
56,53,0
42,42,0
45,57,0
70,60,0
0,57,38
0,100,60
32,0,17
153,127,125
42,57,0
51,63,19
34,65,0
65,70,60
65,69,27
61,76,0
50,60,0
129,92,97
0,42,37
22,26,0
32,29,0
123,118,108
28,0,12
56,84,39
109,103,71
98,54,57
0,44,40
0,56,40
26,69,49
95,70,56
47,73,0
0,69,40
121,97,82
65,32,0
39,47,0
75,69,0
0,2,1
162,149,149
67,35,0
120,100,92
54,56,0
11,53,0
0,71,48
130,114,101
0,87,30
136,128,113
34,35,50
59,88,67
15,0,33
0,57,40
40,57,0
76,74,67
0,69,19
67,79,0
13,67,0
59,58,0
0,57,55
121,109,117
103,79,52
46,51,0
0,77,74
58,59,0
49,37,18
0,101,70
58,0,25
0,56,30
37,51,0
115,95,93
64,14,0
105,59,65
6,14,0
33,77,0
67,66,0
43,0,46
59,72,29
7,44,38
41,58,0
97,94,78
14,0,56
46,66,0
23,5,0
0,63,45
0,42,1
68,0,47
76,90,0
41,26,0
39,23,0
71,58,48
87,55,35
0,77,77
77,100,66
39,91,21
99,87,68
185,168,160
79,55,0
0,6,4
47,74,59
0,79,68
60,71,26
68,56,0
34,75,0
0,41,24
99,93,70
23,43,0
76,95,6
19,0,3
85,62,48
0,68,64
139,105,94
31,37,0
31,76,45
90,79,71
14,63,0
81,98,84
103,96,91
13,82,26
121,108,81
0,45,71
124,115,99
81,63,0
112,110,85
42,76,0
75,86,82
61,33,0
33,43,0
68,64,0
103,68,69
40,0,44
58,25,0
129,103,84
82,86,55
11,23,0
63,51,0
100,83,65
75,52,25
24,52,0
81,97,34
161,149,149
93,91,42
132,111,103
51,49,0
0,64,26
61,59,0
43,60,0
0,81,73
153,131,118
51,65,0
0,45,48
51,67,0
141,131,117
0,54,22
107,79,32
0,42,19
59,78,67
118,107,39
32,63,0
0,65,54
116,118,100
26,75,0
89,96,77
0,26,23
0,70,0
109,109,88
68,0,34
13,70,0
112,110,97
0,63,54
117,118,107
0,72,51
66,77,0
20,82,0
62,0,0
123,125,113
57,37,35
100,72,106
135,120,109
0,17,17
50,79,65
114,101,106
9,61,0
75,71,28
0,51,33
128,111,105
69,95,0
132,102,96
76,75,0
79,75,0
38,6,0
77,89,66
0,62,26
119,109,81
76,83,0
48,66,58
140,128,114
0,57,15
34,49,0
148,140,122
0,8,3
69,55,63
88,84,48
42,39,0
24,69,0
52,55,38
99,85,87
61,39,0
67,73,85
146,123,132
67,0,35
98,76,37
0,70,59
0,43,32
0,31,51
0,78,62
80,77,84
72,45,19
0,47,45
123,105,77
89,89,70
66,55,0
73,63,42
24,83,0
1,0,24
69,46,0
134,126,97
0,58,18
24,73,0
0,43,27
1,1,0
37,85,0
110,111,96
72,83,0
0,31,7
0,68,40
0,71,53
0,89,92
33,0,64
89,101,91
53,38,0
38,66,0
128,129,111
133,112,77
76,90,0
62,75,0
86,103,83
94,106,63
0,68,57
31,5,0
126,101,93
57,66,0
0,50,49
75,68,67
0,73,56
0,77,46
101,87,76
99,106,76
109,129,105
0,66,44
0,36,29
60,36,0
140,127,119
99,94,67
130,111,104
122,109,109
0,38,4
100,64,61
131,121,114
90,86,77
79,91,27
30,59,0
162,145,137
0,88,75
66,67,0
0,76,6
2,31,0
14,42,0
32,0,39
141,134,118
89,68,50
0,66,27
13,15,0
64,75,0
86,88,76
35,0,19
94,57,44
171,146,128
0,59,18
64,67,69
0,69,34
0,39,62
52,57,0
68,90,71
54,55,0
40,30,0
72,22,0
22,15,0
0,54,58
103,100,77
80,83,53
66,0,52
0,70,76
61,0,50
0,53,47
72,108,53
93,63,35
67,39,67
28,0,29
37,82,0
88,83,65
119,113,80
123,114,88
32,68,0
17,0,2
61,0,1
87,73,27
121,114,102
111,97,68
125,79,78
10,73,0
0,48,12
0,43,39
47,38,0
56,68,0
104,44,0
0,19,67
60,51,0
52,49,0
44,72,0
24,57,0
126,120,113
67,61,0
109,105,72
105,72,60
35,10,0
0,81,55
41,67,0
80,77,56
72,70,13
25,29,0
68,53,0
101,70,77
25,56,0
48,67,0
119,103,111
145,141,121
0,57,0
119,107,75
129,134,105
59,62,0
94,69,0
134,119,101
64,85,81
58,50,15
82,82,17
34,80,62
23,21,0
96,87,45
62,40,0
50,25,0
98,94,93
121,110,92
66,47,0
55,60,0
49,79,0
80,81,0
0,86,63
0,53,34
90,94,87
78,72,82
0,72,31
133,98,91
0,42,29
32,64,0
36,76,0
112,100,85
107,86,78
44,60,9
88,94,90
67,75,0
37,40,0
124,83,95
0,44,26
123,100,87
0,80,100
109,88,69
0,46,48
43,68,0
17,43,0
42,48,0
39,30,0
70,50,44
149,125,111
0,97,84
67,74,0
103,90,39
117,107,80
69,50,0
59,20,0
0,58,52
91,74,37
97,96,84
0,50,66
0,59,39
44,35,0
95,105,71
117,101,92
75,52,62
4,44,0
0,64,66
72,71,0
126,124,106
65,65,0
98,97,90
0,44,41
98,94,0
63,61,0
117,106,108
63,30,0
112,104,95
90,71,82
67,73,62
19,46,0
131,110,118
40,25,0
0,76,39
0,60,58
11,28,0
46,46,0
36,63,0
124,114,107
113,99,71
122,88,92
86,58,60
31,58,0
80,74,0
90,86,61
43,45,0
32,84,72
0,86,72
104,109,92
31,74,0
0,67,65
90,70,0
27,65,0
80,95,85
46,67,51
143,130,121
125,112,94
15,45,0
92,61,30
41,0,52
107,70,39
56,42,0
41,50,0
0,71,50
107,99,81
42,0,41
26,25,0
148,128,123
94,72,77
7,0,36
105,105,90
51,0,16
75,89,83
0,60,28
44,52,0
55,48,10
0,52,51
4,2,0
39,60,28
49,71,69
108,101,86
0,67,44
27,0,30
104,105,59
0,62,85
120,89,82
111,98,80
13,34,0
131,132,127
23,31,0
0,40,32
30,76,0
34,55,0
48,50,0
88,70,36
117,106,102
74,51,4
65,71,0
51,59,73
70,41,22
22,81,0
52,41,0
69,77,0
0,52,26
79,76,0
24,20,0
116,119,84
0,90,86
109,105,86
94,100,102
0,85,50
54,54,0
0,56,1
109,91,63
60,39,0
106,98,72
112,119,97
56,0,59
135,111,115
79,77,71
0,50,13
96,74,85
0,86,94
11,0,49
61,0,4
51,67,0
81,51,19
42,60,0
97,90,75
40,0,44
0,29,1
113,101,60
38,81,0
38,87,0
123,122,110
109,97,73
16,40,35
57,38,0
74,78,45
59,37,0
125,99,84
69,71,0
84,90,0
74,62,0
116,102,83
60,63,58
105,79,74
108,106,86
17,25,0
160,149,135
156,124,110
59,50,0
154,136,105
78,72,43
37,51,0
26,39,0
40,9,0
0,69,80
55,32,8
0,51,55
98,99,58
81,68,0
4,70,0
32,78,0
118,120,77
68,89,0
20,0,61
0,42,66
39,85,0
124,106,86
0,67,42
80,59,63
106,91,84
79,66,0
112,88,94
31,0,26
68,62,0
63,56,0
97,113,75
79,76,55
65,69,0
98,102,91
67,46,0
42,46,0
52,42,0
47,36,0
104,71,56
56,43,0
125,102,78
33,41,0
59,25,4
0,80,36
0,37,52
63,56,0
133,118,94
0,76,46
0,99,84
37,59,20
117,102,94
9,0,1
73,35,0
62,13,0
88,73,43
31,26,31
34,36,0
0,56,37
108,84,64
111,101,97
78,58,0
102,89,67
65,0,7
48,56,0
112,115,99
86,87,55
139,141,129
69,71,60
70,70,0
67,61,0
125,120,99
74,0,30
0,67,49
66,61,0
80,63,47
21,59,45
0,47,46
90,73,45
0,64,16
69,90,0
0,62,17
0,79,24
0,35,20
103,103,83
19,62,0
99,81,61
63,51,0
0,75,70
0,34,25
60,49,1
42,30,0
88,82,0
0,84,57
0,54,50
6,2,0
155,138,130
0,4,2
115,126,113
0,54,50
14,34,0
0,44,5
72,56,33
30,36,0
61,62,0
18,0,39
93,76,84
21,31,0
53,98,0
75,80,75
72,80,0
0,79,64
0,92,87
65,70,81
66,60,39
44,66,30
52,84,0
0,39,18
102,114,100
97,76,76
29,72,0
62,102,80
63,69,0
57,63,0
74,85,76
73,98,59
83,53,0
64,51,0
90,76,55
116,92,100
0,48,12
32,87,0
180,154,151
0,54,58
111,102,74
71,51,63
122,114,99
92,80,67
61,77,0
27,30,0
66,13,0
0,44,84
59,0,56
14,29,0
2,0,17
185,173,167
8,42,28
0,62,60
0,84,41
0,41,51
0,63,23
114,118,90
73,75,67
95,67,18
131,130,121
94,41,71
70,91,0
69,85,0
40,30,27
0,30,28
0,61,51
45,66,41
86,92,52
109,85,72
40,0,48
0,60,74
78,49,33
0,64,28
30,22,0
2,66,0
116,112,92
12,11,0
79,32,0
43,0,23
0,93,71
0,87,55
67,77,0
0,85,71
107,108,87
49,52,0
0,33,13
113,93,90
107,111,57
100,90,65
90,76,35
58,55,0
0,96,69
111,114,83
40,0,36
134,129,123
36,0,13
76,72,41
66,63,0
135,124,119
105,91,79
63,58,0
120,89,56
125,120,99
73,84,22
75,56,0
106,115,105
40,36,0
97,76,44
124,115,97
0,89,41
44,48,0
0,70,65
100,101,96
153,135,128
81,63,44
77,59,0
53,49,0
146,145,140
29,60,0
0,61,33
104,93,58
119,92,74
62,85,0
81,93,65
99,85,47
108,84,69
64,78,0
45,3,21
45,46,0
77,45,1
0,67,67
107,105,92
0,60,53
46,68,0
63,69,51
0,80,41
61,57,0
45,84,0
104,102,86
36,0,12
70,64,42
0,14,39
0,69,15
90,75,5
49,16,0
0,62,58
96,94,78
45,62,0
33,10,0
84,87,0
91,44,0
111,87,79
87,75,67
28,42,0
69,62,0
98,99,76
102,120,95
63,68,0
134,116,104
84,55,31
49,0,36
122,119,93
63,62,0
30,50,0
67,53,63
88,99,85
104,111,97
67,44,34
37,76,0
66,47,0
134,119,109
0,85,68
8,21,0
40,54,0
0,53,55
94,81,56
88,90,0
60,76,6
99,83,62
35,28,0
152,137,116
136,137,123
66,27,0
66,43,0
85,67,6
0,20,42
119,100,90
63,68,39
44,68,0
131,135,110
72,92,48
110,79,60
4,45,0
54,73,9
145,125,112
121,121,105
31,53,0
0,40,42
40,70,0
76,59,0
0,77,47
59,42,0
88,102,91
95,89,74
64,65,0
115,82,73
100,95,84
75,73,0
3,3,0
60,74,0
81,49,0
128,93,90
85,22,0
0,56,37
73,84,57
0,33,41
106,100,70
113,112,76
60,67,69
73,52,0
15,46,0
155,130,122
27,39,0
59,87,0
0,27,11
44,64,0
0,67,32
0,45,44
54,75,50
33,36,0
83,58,0
107,97,69
58,74,0
0,83,8
0,18,5
0,24,11
75,34,0
117,110,97
134,133,101
114,89,77
19,40,0
72,77,0
0,83,74
79,97,77
114,114,104
0,74,37
56,48,0
42,84,0
96,109,86
126,97,103
63,55,0
120,110,100
96,104,85
61,64,0
44,0,43
124,133,111
0,56,5
97,89,79
136,122,111
126,93,95
0,95,51
49,0,20
26,56,0
55,60,0
30,41,0
109,102,98
63,82,0
158,150,140
38,23,0
63,29,0
0,54,45
61,46,58
57,72,26
53,92,0
0,72,50
90,90,66
0,62,48
0,72,48
46,66,0
0,80,55
206,188,180
59,66,51
32,38,0
63,49,0
78,96,47
0,78,0
22,86,69
0,34,29
28,11,0
138,129,107
0,36,26
191,182,163
0,54,40
127,113,115
63,43,0
113,89,63
131,109,98
149,127,123
54,0,28
66,61,73
87,87,67
144,135,112
56,90,44
90,84,65
58,97,0
47,74,0
69,70,50
123,124,93
139,114,116
94,105,94
14,13,0
