0,216,255
0,217,255
0,216,255
0,216,255
0,216,255
0,215,255
0,216,255
0,216,255
0,215,255
0,216,255
0,216,255
0,215,255
0,215,255
0,214,255
0,215,255
0,215,255
0,216,255
0,215,255
0,215,255
0,215,255
0,214,255
0,213,255
0,213,255
0,214,255
0,214,255
0,213,255
0,214,255
0,215,255
0,214,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,216,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,215,255
0,214,255
0,214,255
0,214,255
0,215,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,213,255
0,213,255
0,213,255
0,213,255
0,213,255
0,213,255
0,213,255
0,213,255
0,213,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,213,255
0,212,255
0,213,255
0,213,255
0,212,255
0,213,255
0,213,255
0,213,255
0,213,255
0,214,255
0,213,255
0,213,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,214,255
0,215,255
0,214,255
0,214,255
0,213,255
0,213,255
0,213,255
0,213,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,212,255
0,211,255
0,212,255
0,211,255
0,212,255
0,211,255
0,211,255
0,211,255
0,211,255
0,210,255
0,211,255
0,210,255
0,211,255
0,211,255
0,208,255
0,209,255
0,209,255
0,209,255
0,209,255
0,209,255
0,209,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,210,255
0,211,255
0,211,255
0,211,255
0,211,255
0,211,255
0,211,255
0,211,255
0,211,255
